,Amper1,Amper2
3582,"('ด่านซ้าย', 'เลย')","('วังสะพุง', 'เลย')"
3583,"('ด่านซ้าย', 'เลย')","('ภูหลวง', 'เลย')"
3584,"('เมืองหนองบัวลำภู', 'หนองบัวลำภู')","('นากลาง', 'หนองบัวลำภู')"
3585,"('เมืองหนองบัวลำภู', 'หนองบัวลำภู')","('โนนสัง', 'หนองบัวลำภู')"
3586,"('เมืองหนองบัวลำภู', 'หนองบัวลำภู')","('ศรีบุญเรือง', 'หนองบัวลำภู')"
3587,"('เมืองหนองบัวลำภู', 'หนองบัวลำภู')","('กุดจับ', 'อุดรธานี')"
3588,"('เมืองหนองบัวลำภู', 'หนองบัวลำภู')","('หนองวัวซอ', 'อุดรธานี')"
3589,"('นากลาง', 'หนองบัวลำภู')","('เมืองหนองบัวลำภู', 'หนองบัวลำภู')"
3590,"('นากลาง', 'หนองบัวลำภู')","('ศรีบุญเรือง', 'หนองบัวลำภู')"
3591,"('นากลาง', 'หนองบัวลำภู')","('สุวรรณคูหา', 'หนองบัวลำภู')"
3592,"('นากลาง', 'หนองบัวลำภู')","('นาวัง', 'หนองบัวลำภู')"
3593,"('นากลาง', 'หนองบัวลำภู')","('กุดจับ', 'อุดรธานี')"
3594,"('นากลาง', 'หนองบัวลำภู')","('หนองวัวซอ', 'อุดรธานี')"
3595,"('นากลาง', 'หนองบัวลำภู')","('บ้านผือ', 'อุดรธานี')"
3596,"('นากลาง', 'หนองบัวลำภู')","('เอราวัณ', 'เลย')"
3597,"('นากลาง', 'หนองบัวลำภู')","('นาด้วง', 'เลย')"
3598,"('โนนสัง', 'หนองบัวลำภู')","('เมืองหนองบัวลำภู', 'หนองบัวลำภู')"
3599,"('โนนสัง', 'หนองบัวลำภู')","('ศรีบุญเรือง', 'หนองบัวลำภู')"
3600,"('โนนสัง', 'หนองบัวลำภู')","('อุบลรัตน์', 'ขอนแก่น')"
3601,"('โนนสัง', 'หนองบัวลำภู')","('ภูเวียง', 'ขอนแก่น')"
3602,"('โนนสัง', 'หนองบัวลำภู')","('เขาสวนกวาง', 'ขอนแก่น')"
3603,"('โนนสัง', 'หนองบัวลำภู')","('หนองนาคำ', 'ขอนแก่น')"
3604,"('โนนสัง', 'หนองบัวลำภู')","('หนองวัวซอ', 'อุดรธานี')"
3605,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('เมืองหนองบัวลำภู', 'หนองบัวลำภู')"
3606,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('นากลาง', 'หนองบัวลำภู')"
3607,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('โนนสัง', 'หนองบัวลำภู')"
3608,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('นาวัง', 'หนองบัวลำภู')"
3609,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('ชุมแพ', 'ขอนแก่น')"
3610,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('สีชมพู', 'ขอนแก่น')"
3611,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('ภูเวียง', 'ขอนแก่น')"
3612,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('หนองนาคำ', 'ขอนแก่น')"
3613,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('ภูกระดึง', 'เลย')"
3614,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('ผาขาว', 'เลย')"
3615,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('เอราวัณ', 'เลย')"
3616,"('ศรีบุญเรือง', 'หนองบัวลำภู')","('เวียงเก่า', 'ขอนแก่น')"
3617,"('สุวรรณคูหา', 'หนองบัวลำภู')","('นากลาง', 'หนองบัวลำภู')"
3618,"('สุวรรณคูหา', 'หนองบัวลำภู')","('นาวัง', 'หนองบัวลำภู')"
3619,"('สุวรรณคูหา', 'หนองบัวลำภู')","('กุดจับ', 'อุดรธานี')"
3620,"('สุวรรณคูหา', 'หนองบัวลำภู')","('บ้านผือ', 'อุดรธานี')"
3621,"('สุวรรณคูหา', 'หนองบัวลำภู')","('น้ำโสม', 'อุดรธานี')"
3622,"('สุวรรณคูหา', 'หนองบัวลำภู')","('นาด้วง', 'เลย')"
3623,"('สุวรรณคูหา', 'หนองบัวลำภู')","('ปากชม', 'เลย')"
3624,"('นาวัง', 'หนองบัวลำภู')","('นากลาง', 'หนองบัวลำภู')"
3625,"('นาวัง', 'หนองบัวลำภู')","('ศรีบุญเรือง', 'หนองบัวลำภู')"
3626,"('นาวัง', 'หนองบัวลำภู')","('สุวรรณคูหา', 'หนองบัวลำภู')"
3627,"('นาวัง', 'หนองบัวลำภู')","('เอราวัณ', 'เลย')"
3628,"('นาวัง', 'หนองบัวลำภู')","('นาด้วง', 'เลย')"
3629,"('เมืองนครพนม', 'นครพนม')","('กุสุมาลย์', 'สกลนคร')"
3630,"('เมืองนครพนม', 'นครพนม')","('โพนนาแก้ว', 'สกลนคร')"
3631,"('เมืองนครพนม', 'นครพนม')","('ปลาปาก', 'นครพนม')"
3632,"('เมืองนครพนม', 'นครพนม')","('ท่าอุเทน', 'นครพนม')"
3633,"('เมืองนครพนม', 'นครพนม')","('ธาตุพนม', 'นครพนม')"
3634,"('เมืองนครพนม', 'นครพนม')","('เรณูนคร', 'นครพนม')"
3635,"('เมืองนครพนม', 'นครพนม')","('โพนสวรรค์', 'นครพนม')"
3636,"('ปลาปาก', 'นครพนม')","('กุสุมาลย์', 'สกลนคร')"
3637,"('ปลาปาก', 'นครพนม')","('โคกศรีสุพรรณ', 'สกลนคร')"
3638,"('ปลาปาก', 'นครพนม')","('โพนนาแก้ว', 'สกลนคร')"
3639,"('ปลาปาก', 'นครพนม')","('เมืองนครพนม', 'นครพนม')"
3640,"('ปลาปาก', 'นครพนม')","('ธาตุพนม', 'นครพนม')"
3641,"('ปลาปาก', 'นครพนม')","('เรณูนคร', 'นครพนม')"
3642,"('ปลาปาก', 'นครพนม')","('นาแก', 'นครพนม')"
3643,"('ปลาปาก', 'นครพนม')","('วังยาง', 'นครพนม')"
3644,"('ท่าอุเทน', 'นครพนม')","('เมืองนครพนม', 'นครพนม')"
3645,"('ท่าอุเทน', 'นครพนม')","('บ้านแพง', 'นครพนม')"
3646,"('ท่าอุเทน', 'นครพนม')","('ศรีสงคราม', 'นครพนม')"
3647,"('ท่าอุเทน', 'นครพนม')","('โพนสวรรค์', 'นครพนม')"
